quote_id,customer_id,product_name,session_id,quote_created_at,amount_requested_zar,term_months,monthly_instalment_zar,total_fees_interest_zar,total_repayable_zar,calculator_source
2967,376,FASTA Repeat Customer Loan,2485,2025-06-27 15:42:52,12209.08,3,5130.21,3181.56,15390.64,app
2968,1490,FASTA Repeat Customer Loan,653,2026-02-11 15:53:47,996.8,2,630.26,263.71,,agent
2969,1498,FASTA Repeat Customer Loan,6214,2025-12-02 20:29:37,14542.16,4,4377.72,2968.7,17510.86,
2970,238,FASTA Repeat Customer Loan,1853,2025-10-05 19:07:56,3425.75,2,2137.48,849.22,4274.97,app
2971,1488,,2625,2025-12-19 14:03:45,11449.86,6,2372.28,2783.82,14233.68,agent
2972,290,,6359,2025-09-14 07:49:55,496.6,5,121.82,112.52,609.12,website
2973,254,FASTA Cash Loan,990,2026-04-04 12:14:03,523.1,6,,129.27,,app
2974,1608,FASTA Cash Loan,6804,2025-05-04 15:33:14,4947.24,1,5946.32,999.08,5946.32,website
2975,193,,7058,2026-02-15 18:49:05,503.45,1,594.86,91.41,594.86,app
2976,1063,,218,2025-03-13 16:57:34,14803.58,4,4535.4,3338.02,18141.6,website
2977,1340,FASTA Cash Loan,6645,2026-05-05 15:36:31,1491.91,2,901.42,310.93,1802.84,partner
2978,1359,FASTA Repeat Customer Loan,5308,2026-01-19 13:28:19,3422.69,5,832.39,739.26,4161.95,website
2979,419,FASTA Repeat Customer Loan,1516,2026-01-04 22:40:58,1548.14,5,386.05,382.1,1930.24,
2980,1409,FASTA Repeat Customer Loan,,2025-09-03 08:17:14,1492.29,3,591.45,282.06,1774.35,
2981,10,,6441,2025-09-26 10:34:08,14497.23,2,8650.86,2804.49,17301.72,app
2982,641,FASTA Repeat Customer Loan,7466,2025-06-13 08:05:41,1482.37,3,627.16,399.12,1881.49,website
2983,1566,FASTA Cash Loan,5098,2025-05-07 22:18:09,4986.71,3,2047.73,1156.47,6143.18,
2984,921,,202,2025-09-20 20:44:37,14924.12,6,3160.96,4041.65,18965.77,app
2985,1728,,5204,2025-01-04 22:51:06,2082.69,4,664.08,573.62,2656.31,partner
2986,266,FASTA Cash Loan,,2026-02-27 07:53:51,5154.88,4,1647.08,1433.45,6588.33,
2987,422,FASTA Repeat Customer Loan,3702,2025-01-05 08:59:05,2001.82,1,2436.82,435.0,2436.82,agent
2988,1664,FASTA Cash Loan,494,2025-01-08 11:49:02,482.4,6,97.14,100.47,582.87,
2989,13,FASTA Repeat Customer Loan,5063,2025-02-19 20:20:37,1048.08,6,216.42,250.46,1298.54,website
2990,331,,1149,2025-06-05 07:51:36,1012.25,1,1289.99,277.74,1289.99,
2991,1484,FASTA Repeat Customer Loan,4607,2026-01-22 14:19:57,1022.89,1,1232.78,209.89,1232.78,website
2992,102,FASTA Cash Loan,,2025-04-09 11:00:10,12047.73,6,2444.07,2616.7,14664.43,website
2993,849,,6472,2025-04-07 18:26:35,3381.39,2,1998.84,616.28,3997.67,agent
2994,91,,837,2025-04-29 14:27:24,1458.82,6,300.21,342.44,1801.26,partner
2995,752,FASTA Repeat Customer Loan,6635,2026-01-01 13:52:52,8253.27,2,4958.95,1664.62,9917.89,
2996,470,,834,2025-05-16 17:55:51,14625.18,4,4373.41,2868.47,17493.65,partner
2997,1376,,2907,2025-06-24 11:48:03,3378.67,1,,677.21,4055.88,partner
2998,409,FASTA Cash Loan,2252,2025-09-16 20:40:34,3279.11,4,1004.99,,4019.95,agent
2999,1174,FASTA Cash Loan,1890,2026-05-19 09:42:46,14602.13,5,3653.19,,18265.96,app
3000,108,FASTA Repeat Customer Loan,3177,2025-02-20 21:41:21,2534.15,1,3077.86,543.71,3077.86,
3001,437,FASTA Repeat Customer Loan,7815,2025-04-24 10:02:44,12357.13,6,2580.09,3123.42,15480.55,website
3002,293,FASTA Repeat Customer Loan,5743,2026-05-24 17:23:30,1997.89,3,793.5,382.61,,
3003,383,FASTA Repeat Customer Loan,7285,2025-08-27 20:35:45,2070.94,2,1272.81,474.69,2545.63,partner
3004,1544,FASTA Repeat Customer Loan,4136,2025-05-09 21:58:45,4783.01,4,1506.16,1241.64,6024.65,website
3005,1213,,1861,2026-03-08 16:17:11,7603.09,5,1850.5,1649.41,9252.5,
3006,580,FASTA Cash Loan,,2025-08-19 22:44:28,1468.38,2,925.68,382.99,,agent
3007,688,FASTA Repeat Customer Loan,2233,2025-07-13 21:35:29,974.37,6,205.13,256.38,1230.75,partner
3008,970,,1608,2025-12-30 07:45:27,15114.29,3,6122.22,3252.36,18366.65,
3009,683,,7907,2026-05-22 19:50:20,1447.33,5,341.73,261.32,1708.65,agent
3010,982,FASTA Cash Loan,4357,2025-06-15 18:10:47,1555.76,1,1930.1,374.34,1930.1,app
3011,942,,,2026-02-10 14:28:49,1998.67,3,817.05,452.47,2451.14,
3012,21,FASTA Cash Loan,,2025-12-12 08:23:25,1045.52,6,217.09,257.05,1302.57,partner
3013,66,,1411,2026-06-01 15:35:03,3178.01,5,791.95,781.74,3959.75,
3014,1124,FASTA Cash Loan,7303,2026-06-07 19:22:43,1426.89,5,361.49,380.54,1807.43,
3015,254,FASTA Cash Loan,3762,2025-07-09 20:38:43,11976.16,6,2488.14,2952.7,,
3016,1543,,5299,2025-06-28 19:52:28,3455.85,6,702.1,756.76,4212.61,partner
3017,474,,,2025-07-31 14:40:42,4950.38,2,3074.72,1199.06,6149.44,
3018,29,FASTA Repeat Customer Loan,4800,2026-06-09 13:32:31,2445.68,4,,572.39,3018.07,app
3019,766,FASTA Cash Loan,4163,2025-07-18 21:07:23,9622.07,4,2934.05,2114.13,11736.2,partner
3020,1464,,,2025-09-11 20:22:10,1913.77,1,2371.87,458.1,2371.87,app
3021,1619,,4620,2025-06-07 15:26:26,1573.54,2,,305.1,1878.64,
3022,1241,FASTA Repeat Customer Loan,4141,2025-07-12 20:15:49,15375.08,2,9083.94,2792.81,18167.89,partner
3023,1628,FASTA Cash Loan,1533,2025-02-05 07:34:37,15514.23,2,9789.55,4064.86,,website
3024,1905,FASTA Repeat Customer Loan,7922,2026-03-05 11:40:31,513.7,3,211.17,119.82,633.52,agent
3025,637,,3349,2025-03-28 12:21:28,3457.83,6,697.15,725.1,4182.93,agent
3026,1837,,5250,2025-02-28 07:56:35,11742.49,2,7258.79,2775.1,14517.59,website
3027,254,FASTA Cash Loan,7363,2026-02-08 13:57:22,15367.55,6,3171.36,3660.6,19028.15,
3028,328,,4645,2025-06-11 12:56:41,5041.75,4,,1118.43,6160.18,website
3029,282,FASTA Cash Loan,5498,2025-08-12 07:09:31,15680.01,6,3207.26,3563.54,19243.55,website
3030,1202,,2410,2025-10-01 21:46:21,4955.33,6,985.29,956.38,5911.71,app
3031,700,FASTA Repeat Customer Loan,7021,2025-01-28 12:24:33,8188.55,5,1950.72,,,agent
3032,1914,,98,2025-10-15 21:57:22,3362.46,2,2126.16,889.87,4252.33,app
3033,857,FASTA Cash Loan,7668,2025-04-17 11:57:40,481.2,3,197.15,110.24,591.44,
3034,440,FASTA Repeat Customer Loan,3480,2025-12-28 12:29:16,1521.61,3,642.86,406.96,1928.57,partner
3035,1644,,956,2026-04-24 16:37:23,5217.96,4,1659.11,1418.48,6636.44,website
3036,1916,FASTA Repeat Customer Loan,4573,2025-09-05 22:41:30,1013.09,3,403.59,197.69,1210.78,
3037,728,FASTA Repeat Customer Loan,7741,2025-11-09 15:32:57,3357.05,5,806.67,676.3,4033.35,
3038,124,FASTA Cash Loan,5641,2026-04-16 12:59:02,3318.11,2,2108.31,898.52,,website
3039,595,,5133,2026-01-27 08:00:46,3353.68,2,2024.04,694.4,4048.08,app
3040,241,FASTA Cash Loan,4578,2026-05-14 20:22:29,2397.23,5,580.87,507.11,2904.34,app
3041,1700,FASTA Cash Loan,1619,2025-08-15 22:14:04,12276.51,1,14524.04,2247.53,14524.04,
3042,72,,,2025-03-18 13:12:35,2389.76,3,1014.05,652.38,3042.14,
3043,68,,3638,2025-11-27 17:35:05,5165.22,6,1027.94,1002.44,6167.66,
3044,800,FASTA Cash Loan,7041,2025-12-15 17:49:34,1547.26,1,1951.72,404.46,1951.72,website
3045,1774,,2267,2025-07-10 12:17:27,11400.0,1,14158.84,2758.84,14158.84,website
3046,195,,7557,2025-09-26 09:55:34,4883.85,4,1442.26,885.2,5769.05,app
3047,1158,FASTA Repeat Customer Loan,4954,2025-02-01 16:01:18,1500.3,5,368.2,340.72,1841.02,partner
3048,926,,6152,2025-06-26 07:39:14,11960.98,3,4777.48,2371.46,14332.44,website
3049,861,,2011,2026-02-08 10:44:12,962.46,5,232.69,201.01,1163.47,app
3050,488,FASTA Cash Loan,6418,2025-12-24 13:46:47,1941.84,2,1170.46,399.08,2340.92,website
3051,852,FASTA Repeat Customer Loan,1916,2025-08-27 08:30:08,11784.93,4,3557.22,2443.93,14228.86,website
3052,1155,FASTA Cash Loan,6720,2025-02-28 21:13:30,1523.38,3,647.12,417.97,1941.35,partner
3053,1571,FASTA Repeat Customer Loan,4804,2025-10-31 22:08:54,974.0,5,245.7,254.51,1228.51,partner
3054,566,,3585,2025-11-06 21:05:02,10064.69,4,2999.75,1934.3,11998.99,
3055,474,,2964,2025-06-30 07:21:50,5083.93,5,1209.73,964.71,6048.64,
3056,1089,FASTA Repeat Customer Loan,5955,2026-05-15 16:20:31,8194.95,3,3441.02,2128.12,10323.07,
3057,895,FASTA Repeat Customer Loan,1138,2026-03-19 19:52:39,3430.37,5,851.65,827.88,4258.25,partner
3058,696,FASTA Repeat Customer Loan,3066,2025-01-19 16:38:40,9634.91,4,2844.03,1741.19,11376.1,
3059,228,,,2025-03-05 15:15:04,1426.02,3,600.06,374.17,1800.19,partner
3060,1568,FASTA Repeat Customer Loan,,2026-04-22 20:51:30,3433.86,1,4110.47,676.61,4110.47,
3061,809,FASTA Repeat Customer Loan,,2026-02-06 07:33:19,10470.9,3,4373.16,2648.58,13119.48,app
3062,1403,FASTA Cash Loan,3397,2025-11-11 13:01:45,9608.33,4,2845.1,1772.07,11380.4,agent
3063,1190,FASTA Repeat Customer Loan,2677,2026-04-18 13:35:43,1952.42,6,384.43,354.17,2306.59,app
3064,239,,934,2025-04-15 17:15:12,1566.67,6,323.63,375.12,1941.79,app
3065,1929,FASTA Cash Loan,5900,2025-11-10 11:12:32,1510.89,2,903.02,295.15,1806.04,app
3066,1136,FASTA Cash Loan,5804,2025-10-08 10:38:19,1045.12,1,1284.6,239.48,1284.6,partner
3067,811,,1606,2025-02-25 17:21:17,2450.4,1,3060.99,610.59,3060.99,
3068,1415,,7414,2025-09-19 18:31:57,1493.19,5,353.11,272.35,1765.54,app
3069,163,FASTA Cash Loan,2660,2025-10-13 08:04:57,9723.73,1,11775.33,2051.6,11775.33,website
3070,1766,,5088,2025-04-08 14:59:02,11758.69,6,2472.13,3074.07,14832.76,partner
3071,1775,FASTA Cash Loan,4376,2025-01-10 21:52:41,1014.57,6,211.53,,1269.17,website
3072,1615,FASTA Cash Loan,7618,2026-05-01 12:49:46,7767.43,6,1604.8,,9628.8,agent
3073,1520,FASTA Repeat Customer Loan,,2025-08-06 12:34:44,14600.94,6,2923.31,2938.9,17539.84,website
3074,1863,FASTA Cash Loan,,2025-04-20 19:05:51,8268.58,3,3283.05,1580.58,9849.16,
3075,123,FASTA Cash Loan,431,2026-03-27 19:54:55,505.42,3,208.84,121.1,626.52,app
3076,704,FASTA Repeat Customer Loan,7241,2026-04-29 22:25:55,3382.75,5,803.08,632.67,4015.42,partner
3077,1134,FASTA Cash Loan,5603,2025-11-21 14:54:03,2015.9,4,599.69,382.87,2398.77,app
3078,574,FASTA Repeat Customer Loan,4214,2025-10-31 21:00:37,9541.89,3,4059.39,2636.28,12178.17,
3079,950,FASTA Cash Loan,,2026-04-01 18:49:30,2043.16,1,2423.62,380.46,2423.62,partner
3080,905,FASTA Repeat Customer Loan,3699,2026-03-16 13:42:16,3221.28,5,819.41,875.79,4097.07,app
3081,645,,,2025-03-16 09:08:55,11652.46,2,7244.31,2836.16,14488.62,
3082,367,FASTA Cash Loan,,2026-04-04 20:25:22,2010.66,4,605.93,413.05,,partner
3083,1417,FASTA Cash Loan,7426,2026-05-17 08:31:15,2518.27,4,780.09,602.1,3120.37,partner
3084,1946,,3820,2025-11-08 15:33:40,476.43,5,112.46,85.86,562.29,website
3085,1112,FASTA Cash Loan,6767,2025-07-09 19:06:20,7817.53,4,2384.65,1721.07,9538.6,website
3086,677,FASTA Repeat Customer Loan,5210,2026-03-23 11:25:33,10042.47,2,6211.38,2380.28,12422.75,
3087,162,FASTA Cash Loan,1800,2025-10-30 10:06:48,10131.84,4,3076.15,2172.76,12304.6,app
3088,887,,3899,2025-04-01 16:39:02,2615.63,1,3287.56,,3287.56,app
3089,1220,FASTA Cash Loan,4010,2025-12-26 13:56:34,2089.8,1,2591.23,501.43,2591.23,partner
3090,1781,FASTA Cash Loan,7421,2025-09-04 15:03:34,7683.47,1,9621.87,1938.4,,agent
3091,296,FASTA Cash Loan,3272,2025-02-02 17:06:08,7923.82,5,1943.13,1791.84,9715.66,website
3092,711,FASTA Repeat Customer Loan,2961,2025-05-14 22:06:12,980.32,2,591.38,202.44,1182.76,website
3093,1755,FASTA Repeat Customer Loan,2788,2025-06-13 20:10:25,2070.14,4,649.37,527.33,2597.47,website
3094,105,,2815,2025-11-11 11:13:17,1571.28,6,313.69,310.86,1882.14,app
3095,953,FASTA Repeat Customer Loan,,2026-01-09 07:37:47,2411.31,2,1453.74,496.16,2907.47,app
3096,526,FASTA Cash Loan,2046,2026-05-06 11:31:10,9857.87,2,6071.89,2285.92,12143.79,
3097,626,FASTA Cash Loan,3171,2025-01-28 18:00:15,8290.41,5,2024.51,1832.15,10122.56,
3098,1992,,,2025-02-24 22:05:50,2417.23,6,503.49,603.7,,
3099,602,,1578,2025-04-28 20:02:23,15459.49,4,4887.22,4089.37,19548.86,agent
3100,1896,FASTA Cash Loan,4936,2026-02-25 10:08:25,2037.25,2,1214.53,391.81,2429.06,website
3101,257,,6974,2025-05-19 11:46:46,8313.03,2,5060.73,1808.42,10121.45,agent
3102,1887,FASTA Repeat Customer Loan,3752,2025-07-23 19:24:36,511.49,2,323.44,135.4,646.89,
3103,1456,FASTA Repeat Customer Loan,34,2025-06-05 13:01:07,500.18,5,123.26,116.11,616.29,app
3104,476,,5604,2025-06-17 14:20:42,2601.41,1,3145.79,544.38,3145.79,agent
3105,1466,,7950,2026-05-15 21:27:24,951.27,3,403.25,258.48,1209.75,app
3106,477,FASTA Repeat Customer Loan,117,2025-09-06 15:18:57,3163.07,5,751.81,596.0,3759.07,agent
3107,297,FASTA Repeat Customer Loan,2772,2026-02-22 09:23:48,1473.02,4,470.27,408.07,1881.09,website
3108,1570,,1887,2025-07-13 14:57:16,5113.75,4,1546.92,1073.94,6187.69,
3109,284,,5950,2026-04-09 13:19:12,2600.56,2,1639.38,678.21,3278.77,
3110,961,FASTA Cash Loan,4549,2025-04-23 09:41:25,1425.19,6,285.23,286.22,1711.41,
3111,1468,,2423,2026-04-29 17:52:26,10479.81,1,12778.04,2298.23,12778.04,partner
3112,1851,FASTA Cash Loan,7558,2025-09-22 13:47:59,2086.53,5,525.25,539.73,2626.26,app
3113,903,,,2025-01-07 10:01:51,8321.71,3,3289.13,1545.68,9867.39,app
3114,1955,FASTA Cash Loan,7090,2025-10-27 11:14:15,-3286.91,6,676.56,772.43,,partner
3115,1507,FASTA Repeat Customer Loan,,2026-02-02 10:16:16,968.73,2,608.39,248.05,1216.78,website
3116,141,FASTA Repeat Customer Loan,6171,2025-01-01 11:51:17,11799.29,6,2413.38,2681.0,14480.29,app
3117,858,FASTA Repeat Customer Loan,93,2025-06-03 07:40:23,3269.42,4,1002.48,740.5,4009.92,
3118,543,FASTA Cash Loan,7028,2025-03-17 17:27:50,9938.88,1,12577.08,2638.2,12577.08,app
3119,75,FASTA Cash Loan,7488,2025-09-15 08:55:00,1532.31,6,302.07,280.11,1812.42,agent
3120,1315,FASTA Cash Loan,684,2025-08-07 09:51:24,481.15,4,,134.2,615.35,partner
3121,960,FASTA Repeat Customer Loan,5386,2026-05-04 12:57:16,4901.21,6,1020.98,1224.68,6125.89,
3122,1525,FASTA Repeat Customer Loan,1715,2026-03-25 17:10:39,10176.41,5,2533.52,2491.17,12667.58,website
3123,1057,FASTA Cash Loan,7487,2025-04-23 18:27:04,2016.65,5,489.74,432.03,2448.68,
3124,1576,FASTA Repeat Customer Loan,7425,2025-03-27 14:50:54,11977.5,5,2948.64,2765.7,14743.2,
3125,1140,,3492,2026-04-28 21:02:50,3376.69,2,2015.14,653.6,4030.29,website
3126,983,FASTA Repeat Customer Loan,5913,2025-06-12 10:43:21,4969.81,4,1531.27,1155.28,6125.09,website
3127,171,FASTA Repeat Customer Loan,2577,2026-05-09 13:36:44,3349.91,4,996.75,637.07,3986.98,
3128,452,,6397,2025-03-12 11:40:13,2577.87,3,1062.55,609.79,3187.66,
3129,1840,FASTA Repeat Customer Loan,1330,2025-05-21 16:57:30,12049.69,4,3672.11,2638.76,14688.45,agent
3130,692,FASTA Repeat Customer Loan,6170,2025-02-19 16:55:57,2446.83,2,1473.72,500.6,2947.43,website
3131,1241,FASTA Cash Loan,5931,2026-02-19 19:30:53,12114.45,1,,3376.28,15490.73,partner
3132,33,FASTA Repeat Customer Loan,,2026-02-07 08:50:01,8154.12,6,1611.11,1512.54,9666.66,app
3133,219,,2920,2026-02-18 14:10:20,4941.4,5,1179.71,957.17,5898.57,app
3134,985,,7721,2025-05-08 19:28:41,3241.36,3,1326.56,738.32,,
3135,1,,2443,2025-08-15 17:18:20,2618.25,1,3105.06,486.81,3105.06,website
3136,941,FASTA Cash Loan,,2025-06-17 08:26:36,14414.15,3,5933.75,3387.09,17801.24,app
3137,1271,FASTA Repeat Customer Loan,7460,2026-04-30 20:40:56,12206.17,5,2921.96,2403.65,14609.82,
3138,65,,,2025-02-21 16:30:56,2587.0,2,1632.69,678.38,3265.38,agent
3139,376,FASTA Repeat Customer Loan,3129,2026-05-13 13:41:25,8169.04,3,3402.47,2038.37,10207.41,
3140,419,,3756,2026-01-17 07:39:26,8221.68,4,2457.03,1606.43,9828.11,
3141,1484,FASTA Repeat Customer Loan,5548,2025-06-14 19:57:47,503.88,5,124.93,120.76,624.64,website
3142,707,,4330,2026-01-09 16:29:41,5130.08,5,1229.96,1019.7,6149.78,app
3143,408,FASTA Repeat Customer Loan,7181,2025-06-19 12:31:14,3241.6,6,651.16,665.34,3906.94,app
3144,1208,FASTA Repeat Customer Loan,6668,2025-09-23 12:23:03,2431.1,2,1496.49,561.88,2992.98,website
3145,1486,FASTA Cash Loan,4829,2025-09-22 20:00:12,2092.42,2,1292.95,493.47,2585.89,
3146,1228,,1047,2025-09-27 11:57:56,2085.96,3,825.99,392.01,2477.97,website
3147,141,FASTA Cash Loan,,2025-07-11 20:52:28,10029.78,1,11919.63,1889.85,11919.63,partner
3148,1874,FASTA Cash Loan,5154,2025-01-01 07:30:42,3157.56,6,637.44,667.05,3824.61,partner
3149,682,FASTA Cash Loan,1331,2026-01-27 12:43:51,2622.0,2,1594.19,566.38,3188.38,app
3150,1288,FASTA Cash Loan,2863,2025-05-16 15:57:22,1996.73,2,1226.75,456.78,2453.51,agent
3151,989,FASTA Repeat Customer Loan,5274,2026-06-09 11:09:05,1569.09,6,317.94,338.52,1907.61,agent
3152,803,,432,2025-01-02 19:25:05,10051.35,6,2128.21,2717.9,12769.25,website
3153,1342,FASTA Cash Loan,7037,2025-01-27 07:37:09,1915.35,6,406.74,525.09,2440.44,partner
3154,899,FASTA Cash Loan,636,2025-04-02 21:16:13,1516.44,2,938.14,359.84,1876.28,app
3155,665,FASTA Cash Loan,3242,2026-03-13 10:13:51,2535.57,5,602.87,478.8,,app
3156,1981,FASTA Cash Loan,,2026-04-25 19:27:32,1543.11,5,387.78,395.79,1938.9,agent
3157,1351,FASTA Cash Loan,2000,2025-01-26 22:10:37,1552.46,6,316.04,343.77,1896.23,
3158,961,FASTA Cash Loan,585,2026-01-24 07:33:05,520.24,6,106.89,121.07,641.31,
3159,820,FASTA Cash Loan,635,2025-01-15 16:11:16,-1037.34,5,,267.75,1305.09,
3160,1962,,5809,2025-08-12 15:56:10,1431.71,1,1752.39,320.68,1752.39,partner
3161,391,,6172,2025-12-19 12:34:07,3405.52,4,1052.49,804.42,4209.94,partner
3162,1817,,7241,2026-01-27 09:01:42,488.12,6,103.67,133.88,622.0,agent
3163,1066,FASTA Cash Loan,4890,2025-12-08 20:48:30,14393.29,3,6037.61,3719.53,18112.82,agent
3164,944,FASTA Repeat Customer Loan,4404,2025-12-21 16:41:37,2492.78,1,3127.34,634.56,3127.34,
3165,1468,,4908,2025-12-14 19:44:45,-7793.52,6,1583.69,1708.63,9502.15,
3166,1018,FASTA Repeat Customer Loan,706,2025-01-23 16:39:20,3300.96,3,1396.1,887.33,4188.29,app
3167,958,FASTA Repeat Customer Loan,4133,2026-03-16 17:33:26,15165.03,6,3179.89,3914.31,19079.34,
3168,1101,FASTA Cash Loan,7300,2025-09-14 21:49:13,1935.75,2,1149.1,362.45,2298.2,app
3169,945,FASTA Repeat Customer Loan,1535,2025-02-28 20:06:45,519.87,2,316.2,112.53,632.4,
3170,1716,FASTA Repeat Customer Loan,5738,2025-12-17 07:59:54,517.47,4,154.34,,617.35,
3171,402,FASTA Repeat Customer Loan,7720,2025-12-16 17:39:35,14951.51,2,,3192.92,18144.43,
3172,894,FASTA Repeat Customer Loan,,2025-11-21 15:52:29,1489.69,1,1899.03,409.34,,partner
3173,1823,FASTA Cash Loan,2465,2026-01-07 22:47:22,996.16,5,245.93,233.5,1229.66,app
3174,1177,,3300,2025-02-04 07:32:53,4954.56,6,987.76,,5926.56,
3175,515,,4730,2026-05-16 09:49:34,2026.91,4,603.91,388.74,2415.65,app
3176,15,FASTA Cash Loan,450,2025-09-08 08:47:35,15556.38,2,9511.32,3466.25,19022.63,
3177,1097,FASTA Cash Loan,,2026-02-21 17:18:29,11510.77,1,,2850.04,14360.81,app
3178,1549,FASTA Cash Loan,7115,2025-06-03 13:20:18,485.08,2,289.08,93.09,578.17,agent
3179,911,FASTA Repeat Customer Loan,2322,2025-07-11 19:01:31,10105.44,1,12532.29,2426.85,12532.29,
3180,1839,,4480,2025-07-01 10:42:37,3257.53,6,659.95,702.19,3959.72,app
3181,1206,,2817,2025-04-07 07:29:24,523.64,6,105.74,110.81,,agent
3182,1371,,6686,2025-04-14 14:41:25,12482.34,2,7758.13,3033.91,15516.25,partner
3183,846,,4788,2025-04-27 19:13:18,509.57,1,631.41,,,app
3184,1217,FASTA Repeat Customer Loan,,2026-01-17 12:15:53,7712.24,2,4681.38,1650.51,9362.75,agent
3185,1409,FASTA Repeat Customer Loan,7334,2025-01-10 16:01:38,2426.97,4,723.91,468.66,2895.63,website
3186,174,FASTA Repeat Customer Loan,1358,2025-03-06 11:47:20,1035.74,4,322.11,252.69,1288.43,
3187,1738,,2367,2025-12-04 13:19:15,1008.88,3,406.71,,1220.13,
3188,1785,FASTA Repeat Customer Loan,6582,2025-05-06 21:00:13,485.83,4,144.62,92.67,578.5,website
3189,121,FASTA Repeat Customer Loan,7856,2026-02-07 15:36:53,513.32,1,632.17,118.85,632.17,partner
3190,1633,,6637,2025-06-30 08:25:16,1571.89,5,395.47,405.44,1977.33,agent
3191,1515,,381,2025-02-18 18:46:27,2023.04,4,640.08,537.3,2560.34,app
3192,1981,FASTA Cash Loan,,2026-03-22 10:50:42,9510.24,3,3856.14,2058.18,11568.42,agent
3193,894,FASTA Repeat Customer Loan,6569,2025-03-31 08:38:02,2504.88,6,527.83,662.1,3166.98,partner
3194,365,FASTA Cash Loan,5636,2025-08-07 08:34:15,1489.21,3,619.05,367.93,,
3195,575,FASTA Repeat Customer Loan,3223,2025-06-10 20:41:56,475.89,2,303.52,131.15,607.04,app
3196,1537,FASTA Repeat Customer Loan,6178,2026-02-25 13:05:13,14801.93,2,9297.61,3793.28,18595.21,
3197,1391,FASTA Repeat Customer Loan,3934,2026-03-22 10:54:34,2094.01,4,640.79,469.15,2563.16,website
3198,841,FASTA Cash Loan,5619,2025-02-26 17:19:12,9599.77,6,1982.82,2297.16,11896.93,app
3199,487,FASTA Repeat Customer Loan,3644,2025-04-16 16:17:56,3403.27,1,4260.97,857.7,4260.97,agent
3200,1474,FASTA Cash Loan,732,2025-01-01 14:39:01,974.29,1,1232.06,257.77,1232.06,partner
3201,12,,126,2026-03-04 07:00:44,8313.15,5,2032.23,1848.01,,
3202,1109,,,2025-04-06 12:38:14,511.38,1,650.13,138.75,650.13,app
3203,1798,,966,2025-05-10 18:03:50,3337.15,3,1401.8,868.25,4205.4,agent
3204,785,,4373,2026-05-11 10:52:53,3216.24,6,643.24,643.2,3859.44,agent
3205,1997,,2226,2026-02-11 10:39:14,-9624.76,1,12186.21,2561.45,12186.21,partner
3206,176,FASTA Repeat Customer Loan,1936,2025-05-31 07:55:45,3326.15,3,1369.87,783.46,4109.61,agent
3207,1428,FASTA Repeat Customer Loan,5671,2026-05-26 15:01:40,2461.18,5,613.49,606.26,3067.44,
3208,206,,2664,2026-01-28 19:41:42,9949.46,2,5914.19,1878.91,11828.37,website
3209,560,FASTA Repeat Customer Loan,2268,2025-01-09 12:10:47,513.41,2,322.85,132.29,645.7,app
3210,255,FASTA Repeat Customer Loan,1326,2025-01-26 16:58:27,5079.37,1,6315.29,1235.92,6315.29,
3211,251,,1454,2025-06-04 21:40:18,5129.5,6,1047.77,,6286.65,agent
3212,1221,FASTA Cash Loan,7976,2025-06-19 11:58:01,517.24,2,317.16,117.08,634.32,agent
3213,59,FASTA Cash Loan,7236,2025-10-18 10:17:50,-5018.25,1,6132.46,1114.21,6132.46,website
3214,1303,FASTA Cash Loan,3334,2025-04-03 12:49:26,3202.49,1,3809.15,606.66,3809.15,website
3215,1870,,2780,2025-02-09 11:33:32,2376.05,4,737.93,575.67,2951.72,partner
3216,1583,FASTA Cash Loan,2405,2025-03-17 10:07:15,8173.39,1,10039.43,1866.04,10039.43,app
3217,1535,,,2026-03-07 09:16:02,1533.53,3,632.18,363.0,1896.53,agent
3218,1590,,5784,2025-01-08 22:39:07,2029.87,4,621.44,455.88,2485.75,app
3219,329,,5596,2025-03-06 08:10:20,511.06,5,124.33,110.61,621.67,app
3220,788,FASTA Repeat Customer Loan,1967,2025-02-07 16:59:56,10401.07,3,4396.23,2787.61,13188.68,
3221,1760,FASTA Cash Loan,2013,2025-09-07 19:14:26,12497.92,2,7798.07,3098.23,15596.15,app
3222,1526,,1281,2025-08-31 19:04:53,971.67,1,1174.69,203.02,1174.69,partner
3223,519,FASTA Repeat Customer Loan,7717,2025-03-26 16:35:55,1027.95,4,324.3,269.25,1297.2,
3224,368,,2641,2025-09-09 22:34:49,2503.58,3,1023.91,568.14,3071.72,agent
3225,1624,FASTA Repeat Customer Loan,4599,2026-02-24 21:30:58,14854.73,1,18382.49,3527.76,18382.49,agent
3226,277,FASTA Repeat Customer Loan,1982,2025-09-24 07:18:29,2442.94,1,3034.51,591.57,3034.51,
3227,651,,3995,2025-12-16 20:20:28,5081.73,6,1003.5,939.28,6021.01,partner
3228,1448,,7979,2026-02-06 20:18:05,1025.76,1,1285.39,259.63,1285.39,app
3229,1588,,207,2025-10-22 09:44:46,7829.68,1,9790.11,1960.43,9790.11,partner
3230,1994,FASTA Cash Loan,604,2026-05-07 13:10:58,479.19,3,199.03,117.91,597.1,website
3231,1360,,3311,2025-05-01 13:06:09,11893.7,3,4853.98,2668.24,14561.94,agent
3232,1708,,289,2025-11-25 11:24:11,2597.21,4,821.65,689.38,3286.59,website
3233,1722,FASTA Cash Loan,2513,2026-01-29 14:19:03,8243.9,6,1672.13,,10032.75,agent
