session_id,customer_id,brand_name,campaign_id,session_started_at,device_type,landing_page,referrer_domain,gclid,fbclid,session_duration_seconds,page_views_count,is_bot
6803,91,DebtBusters,35,2025-09-21 20:46:50,mobile,https://www.fasta.co.za/apply,email,gclid_blljfj5urx,,1117,1,1
6804,724,JustMoney,,2025-09-28 16:35:50,MOBILE,https://www.fasta.co.za/apply,direct,,fbclid_3fbqgdtu48,1638,21,1
6805,,DebtBusters,10,2025-05-01 18:12:37,Tablet,https://www.fasta.co.za/,,,,1179,20,0
6806,298,JustMoney,,2025-11-15 09:42:48,MOBILE,https://www.fasta.co.za/apply,justmoney.co.za,,,991,3,0
6807,437,FASTA,,2026-01-31 17:11:20,Mobile,https://www.fasta.co.za/calculator,,gclid_6j24da56ca,fbclid_c9m2efek7h,1134,2,0
6808,1801,FASTA,44,2025-03-04 11:33:24,desktop,https://justmoney.co.za/loans,,,,143,21,0
6809,920,JustMoney,51,2025-09-27 12:17:05,MOBILE,https://justmoney.co.za/loans,,,,387,22,0
6810,1479,FASTA,,2025-06-26 21:39:22,desktop,https://debtbusters.co.za/apply,google.com,,fbclid_mgi5wzng2q,294,19,0
6811,1955,FASTA,48,2025-11-26 22:55:35,desktop,https://www.fasta.co.za/apply,,,,1689,23,0
6812,354,FASTA,15,2026-05-03 14:23:05,Mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,1504,21,0
6813,,JustMoney,46,2026-03-01 22:34:06,Desktop,https://www.fasta.co.za/calculator,,,,124,22,0
6814,1573,JustMoney,19,2025-11-15 16:28:13,desktop,https://www.fasta.co.za/calculator,direct,,fbclid_0qacbd0o9i,1402,24,0
6815,693,FASTA,,2025-08-17 18:04:02,MOBILE,https://www.fasta.co.za/calculator,bing.com,,,516,22,0
6816,720,FASTA,8,2025-06-18 16:48:41,MOBILE,https://www.fasta.co.za/calculator,bing.com,gclid_16qs71erq1,,,22,0
6817,654,FASTA,55,2025-10-10 20:41:16,Mobile,https://justmoney.co.za/loans,,,,1682,14,0
6818,1695,DebtBusters,57,2025-12-12 21:21:15,Desktop,https://www.fasta.co.za/calculator,bing.com,gclid_jarmcdx46j,fbclid_scvphdm2u9,1800,,0
6819,1395,FASTA,22,2026-05-20 19:18:11,Tablet,https://www.fasta.co.za/apply,direct,,,322,12,0
6820,129,FASTA,3,2025-12-27 12:43:59,,https://justmoney.co.za/loans,google.com,,,1727,25,0
6821,1294,FASTA,2,2025-09-01 12:10:39,MOBILE,https://debtbusters.co.za/apply,instagram.com,,,809,22,0
6822,,FASTA,20,2025-12-03 16:45:35,Mobile,https://www.fasta.co.za/calculator,bing.com,gclid_jmyh1jhi58,fbclid_r6f4s0d35j,1563,23,0
6823,241,FASTA,,2025-01-06 22:24:11,mobile,https://justmoney.co.za/loans,facebook.com,,,994,6,0
6824,1221,FASTA,38,2026-04-27 14:59:23,Mobile,https://debtbusters.co.za/apply,,,fbclid_86d8qxn7my,1448,22,0
6825,1135,JustMoney,26,2025-10-25 08:50:36,,https://www.fasta.co.za/calculator,,,,1740,3,0
6826,60,JustMoney,,2026-02-02 13:47:36,desktop,https://www.fasta.co.za/calculator,,gclid_z9ng9yavyn,,,19,0
6827,505,DebtBusters,,2026-05-28 14:41:31,Mobile,https://www.fasta.co.za/calculator,bing.com,gclid_gafhzio7em,,778,10,0
6828,402,FASTA,42,2025-06-29 07:37:55,MOBILE,https://debtbusters.co.za/apply,email,,,830,11,0
6829,1923,DebtBusters,,2025-12-03 08:18:00,desktop,https://www.fasta.co.za/calculator,email,,,1336,16,0
6830,101,FASTA,,2025-04-21 12:28:30,Mobile,https://justmoney.co.za/loans,bing.com,,,968,13,1
6831,1524,FASTA,15,2025-09-29 14:34:39,Desktop,https://www.fasta.co.za/apply,justmoney.co.za,gclid_8u2ag7snr4,,1302,13,0
6832,,FASTA,,2025-10-23 13:28:37,mobile,https://debtbusters.co.za/apply,,,,1658,6,0
6833,446,FASTA,,2025-12-10 09:30:38,Tablet,https://justmoney.co.za/loans,justmoney.co.za,gclid_fme906p79o,,,,0
6834,,DebtBusters,4,2026-01-21 15:44:23,Mobile,https://www.fasta.co.za/apply,facebook.com,,,1725,3,0
6835,220,DebtBusters,6,2025-02-13 20:02:07,desktop,https://justmoney.co.za/loans,email,,,1168,4,0
6836,,FASTA,10,2026-01-10 10:24:13,Desktop,https://debtbusters.co.za/apply,email,,,650,6,1
6837,787,FASTA,48,2026-04-06 09:50:27,desktop,https://www.fasta.co.za/apply,google.com,gclid_ilqan64xcu,,1603,21,0
6838,1003,DebtBusters,49,2025-03-27 17:36:41,Tablet,https://www.fasta.co.za/apply,bing.com,gclid_mzpxs8r4ox,,19,9,0
6839,1619,JustMoney,56,2025-01-11 11:00:55,desktop,https://debtbusters.co.za/apply,email,,,1480,5,0
6840,,JustMoney,47,2026-03-18 17:31:55,mobile,https://www.fasta.co.za/calculator,debtbusters.co.za,,,520,23,0
6841,809,DebtBusters,11,2025-11-21 11:11:45,MOBILE,https://debtbusters.co.za/apply,instagram.com,gclid_5a62bw4wgq,,1384,8,0
6842,1322,FASTA,48,2025-04-26 14:41:42,,https://debtbusters.co.za/apply,justmoney.co.za,,,57,20,0
6843,,DebtBusters,53,2025-05-26 21:39:51,Desktop,https://www.fasta.co.za/,email,,,203,,0
6844,375,FASTA,4,2025-03-21 07:16:29,Desktop,https://justmoney.co.za/loans,,,fbclid_13we7qwuxf,1526,4,0
6845,399,FASTA,50,2026-05-11 12:19:38,desktop,https://www.fasta.co.za/calculator,facebook.com,,,1171,16,0
6846,1433,DebtBusters,,2026-06-15 16:38:40,desktop,https://www.fasta.co.za/,facebook.com,gclid_m1lj3h6ues,,1558,8,0
6847,81,FASTA,,2026-01-23 11:49:31,Mobile,https://justmoney.co.za/loans,,,,939,11,0
6848,531,FASTA,40,2025-03-23 15:41:09,desktop,https://www.fasta.co.za/,justmoney.co.za,,,,7,0
6849,636,FASTA,31,2026-05-09 07:24:48,desktop,https://www.fasta.co.za/calculator,google.com,,,1050,7,0
6850,1154,FASTA,24,2025-02-18 12:48:11,Tablet,https://justmoney.co.za/loans,,,,663,15,0
6851,777,FASTA,,2025-08-16 21:40:18,MOBILE,https://debtbusters.co.za/apply,,,fbclid_hd59ep87ye,151,15,0
6852,1034,DebtBusters,,2025-07-01 14:52:36,MOBILE,https://www.fasta.co.za/calculator,google.com,,,1777,14,0
6853,774,FASTA,,2025-05-20 10:01:40,desktop,https://debtbusters.co.za/apply,justmoney.co.za,gclid_msjplrm3zz,,884,18,0
6854,447,FASTA,,2026-05-26 18:42:12,Mobile,https://www.fasta.co.za/apply,google.com,,,982,25,0
6855,1949,FASTA,17,2025-11-11 13:34:30,,https://debtbusters.co.za/apply,facebook.com,,fbclid_t6bnvapj2v,414,4,0
6856,313,FASTA,,2025-03-06 19:32:04,Desktop,https://www.fasta.co.za/apply,,,,1026,1,0
6857,1293,DebtBusters,24,2025-12-08 21:20:57,,https://www.fasta.co.za/,justmoney.co.za,,fbclid_akgycmpvk8,1078,2,0
6858,1874,FASTA,7,2025-02-14 20:43:08,desktop,https://www.fasta.co.za/calculator,debtbusters.co.za,,,1154,18,0
6859,,FASTA,27,2025-02-21 17:33:43,Mobile,https://www.fasta.co.za/,,,,,12,1
6860,455,DebtBusters,4,2025-09-21 10:56:12,desktop,https://justmoney.co.za/loans,,,,1537,14,0
6861,1467,FASTA,21,2025-01-19 19:58:33,Tablet,https://www.fasta.co.za/apply,instagram.com,,,268,9,0
6862,1504,JustMoney,8,2025-09-20 18:54:43,Mobile,https://debtbusters.co.za/apply,instagram.com,,,,16,0
6863,400,FASTA,,2025-09-08 19:15:49,desktop,https://www.fasta.co.za/calculator,direct,,,,8,0
6864,585,FASTA,1,2026-06-11 14:40:49,Mobile,https://www.fasta.co.za/apply,,,fbclid_qbbmyg8o72,50,20,0
6865,1557,FASTA,50,2026-03-26 17:04:47,MOBILE,https://justmoney.co.za/loans,facebook.com,,,1311,11,0
6866,466,JustMoney,15,2025-05-16 22:59:37,desktop,https://justmoney.co.za/loans,bing.com,gclid_mfbn8ynquh,,127,10,1
6867,1892,DebtBusters,,2026-03-17 12:49:19,Mobile,https://www.fasta.co.za/apply,bing.com,,,,,0
6868,781,FASTA,18,2025-01-16 21:38:01,desktop,https://justmoney.co.za/loans,direct,,,239,25,0
6869,86,FASTA,18,2025-10-18 14:00:12,Tablet,https://www.fasta.co.za/apply,,,fbclid_tml4gb98ef,845,5,0
6870,,FASTA,33,2025-06-16 15:51:38,desktop,https://www.fasta.co.za/calculator,instagram.com,,,681,9,0
6871,1706,DebtBusters,57,2025-02-08 10:06:17,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,518,23,0
6872,,FASTA,25,2025-03-31 17:26:52,Tablet,https://www.fasta.co.za/,,,,296,15,0
6873,333,DebtBusters,,2026-01-30 10:59:54,mobile,https://www.fasta.co.za/calculator,instagram.com,,,1562,18,0
6874,1784,FASTA,47,2026-02-04 18:16:53,Tablet,https://justmoney.co.za/loans,email,,,713,23,0
6875,1096,FASTA,,2025-08-31 16:51:01,Mobile,https://www.fasta.co.za/,bing.com,,,1529,8,0
6876,,FASTA,,2025-09-01 08:44:21,MOBILE,https://debtbusters.co.za/apply,instagram.com,gclid_ib11fr0hrl,,730,16,0
6877,1894,JustMoney,2,2026-05-27 21:05:39,mobile,https://debtbusters.co.za/apply,,,,1413,25,0
6878,138,FASTA,22,2026-01-07 16:55:56,mobile,https://www.fasta.co.za/,google.com,,fbclid_00cgn3v89o,529,15,0
6879,,DebtBusters,,2025-09-06 09:23:54,MOBILE,https://www.fasta.co.za/apply,facebook.com,gclid_ha9wi1d8vs,fbclid_f99ajmt5gq,1655,16,0
6880,,JustMoney,30,2026-03-27 07:52:56,desktop,https://justmoney.co.za/loans,instagram.com,,fbclid_bdoj2s1cjm,1593,9,0
6881,,FASTA,,2025-05-30 13:58:43,mobile,https://justmoney.co.za/loans,justmoney.co.za,,,1461,8,0
6882,323,DebtBusters,24,2025-09-09 13:12:08,Desktop,https://justmoney.co.za/loans,,,,1423,11,0
6883,,JustMoney,,2025-10-30 08:39:06,MOBILE,https://www.fasta.co.za/,email,,,972,12,0
6884,,DebtBusters,,2025-05-29 21:43:16,MOBILE,https://www.fasta.co.za/calculator,debtbusters.co.za,,fbclid_zkg21aqwb6,1161,19,0
6885,1053,FASTA,32,2025-08-06 16:00:00,mobile,https://debtbusters.co.za/apply,email,,,1524,23,1
6886,,DebtBusters,49,2025-03-13 13:13:14,Desktop,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_lkpqgabvjq,,,14,0
6887,,FASTA,,2025-06-13 07:55:20,mobile,https://debtbusters.co.za/apply,facebook.com,gclid_p4qes1letr,fbclid_01p79r5e84,1793,15,0
6888,,DebtBusters,,2025-07-01 14:04:08,desktop,https://www.fasta.co.za/,google.com,,,29,8,0
6889,131,DebtBusters,9,2025-11-23 07:19:07,MOBILE,https://www.fasta.co.za/calculator,,gclid_5ffk6ciki8,,1138,4,0
6890,924,FASTA,59,2026-04-21 20:38:37,Tablet,https://www.fasta.co.za/,direct,,,314,,0
6891,,JustMoney,42,2025-04-23 11:12:37,Tablet,https://www.fasta.co.za/calculator,direct,gclid_532lg76nvn,fbclid_m69htxkqql,1568,7,0
6892,1763,DebtBusters,29,2026-04-02 11:37:05,desktop,https://www.fasta.co.za/apply,bing.com,gclid_s3q80ur7sx,,1776,2,0
6893,,FASTA,20,2025-10-28 14:26:54,Tablet,https://debtbusters.co.za/apply,google.com,,,321,25,0
6894,1379,FASTA,46,2026-02-19 17:54:39,Desktop,https://www.fasta.co.za/calculator,facebook.com,gclid_09f8afi5au,,224,12,0
6895,372,DebtBusters,7,2025-06-16 10:11:49,Desktop,https://www.fasta.co.za/apply,google.com,,,1451,8,0
6896,315,JustMoney,39,2026-01-03 09:45:27,MOBILE,https://www.fasta.co.za/calculator,direct,,,492,13,0
6897,8,FASTA,53,2026-01-13 12:22:08,MOBILE,https://www.fasta.co.za/calculator,justmoney.co.za,,,1380,2,0
6898,,FASTA,23,2025-04-19 21:23:58,desktop,https://www.fasta.co.za/,debtbusters.co.za,,,719,18,0
6899,601,FASTA,30,2026-02-17 11:16:13,Mobile,https://www.fasta.co.za/apply,,,,1479,24,0
6900,329,JustMoney,,2026-03-15 17:04:23,Desktop,https://debtbusters.co.za/apply,,,,48,25,0
6901,,JustMoney,,2026-03-25 17:49:05,,https://www.fasta.co.za/apply,instagram.com,gclid_keh7p7rydo,,680,19,1
6902,492,DebtBusters,,2025-09-02 13:48:21,Desktop,https://debtbusters.co.za/apply,email,gclid_72xxks5e9b,,875,20,0
6903,80,FASTA,,2025-04-10 07:07:28,Desktop,https://www.fasta.co.za/,bing.com,gclid_p0a2rrzc28,fbclid_azqv6xhzro,757,10,0
6904,933,JustMoney,3,2025-03-20 21:52:51,mobile,https://justmoney.co.za/loans,google.com,,,8,3,0
6905,1930,JustMoney,30,2025-07-31 14:21:06,Desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,1246,3,0
6906,529,FASTA,,2025-09-26 20:33:45,Tablet,https://www.fasta.co.za/calculator,facebook.com,,,1071,21,0
6907,1976,DebtBusters,,2026-06-06 22:13:51,MOBILE,https://www.fasta.co.za/,debtbusters.co.za,,,96,9,0
6908,1832,FASTA,6,2026-06-06 07:14:14,Desktop,https://justmoney.co.za/loans,facebook.com,,,343,14,0
6909,1806,DebtBusters,25,2026-05-14 17:11:46,Mobile,https://www.fasta.co.za/calculator,instagram.com,gclid_1gxnv2qoe7,,12,17,0
6910,954,JustMoney,14,2025-10-31 16:48:25,Mobile,https://justmoney.co.za/loans,instagram.com,,,647,1,0
6911,1792,FASTA,,2025-06-04 12:36:28,Tablet,https://www.fasta.co.za/calculator,instagram.com,,,8,10,0
6912,1861,JustMoney,45,2025-08-26 08:07:35,,https://justmoney.co.za/loans,google.com,,fbclid_r4coghzie5,228,4,0
6913,406,JustMoney,44,2026-03-06 14:26:54,mobile,https://debtbusters.co.za/apply,facebook.com,,,1235,10,0
6914,910,DebtBusters,,2025-10-28 11:53:04,Mobile,https://www.fasta.co.za/,bing.com,,,,,1
6915,,FASTA,42,2026-05-11 07:51:12,Mobile,https://www.fasta.co.za/,justmoney.co.za,,fbclid_7qtdi1vqk5,483,9,0
6916,720,FASTA,22,2025-12-16 17:24:11,Desktop,https://debtbusters.co.za/apply,,,,80,15,0
6917,1457,DebtBusters,58,2025-04-30 17:47:41,mobile,https://www.fasta.co.za/calculator,google.com,,,1452,1,0
6918,845,FASTA,,2025-10-25 08:38:26,Desktop,https://www.fasta.co.za/,,,fbclid_c5rhcrkjh5,286,16,0
6919,320,JustMoney,31,2025-09-17 14:55:59,Desktop,https://www.fasta.co.za/apply,justmoney.co.za,gclid_xajm2widti,,1555,13,0
6920,94,FASTA,51,2026-03-29 10:02:36,Mobile,https://debtbusters.co.za/apply,debtbusters.co.za,,,84,19,1
6921,737,JustMoney,41,2025-04-02 15:34:01,mobile,https://justmoney.co.za/loans,debtbusters.co.za,,,173,3,0
6922,,FASTA,2,2025-08-04 21:47:17,Mobile,https://www.fasta.co.za/,debtbusters.co.za,,,862,15,0
6923,599,DebtBusters,,2026-05-23 14:18:38,desktop,https://justmoney.co.za/loans,,,,1241,14,0
6924,1497,FASTA,13,2025-12-15 20:38:44,desktop,https://www.fasta.co.za/apply,email,,,361,23,0
6925,1346,JustMoney,24,2025-09-11 15:13:06,Tablet,https://debtbusters.co.za/apply,,gclid_zea5ra3ugz,,1725,13,0
6926,,JustMoney,,2025-10-03 12:15:41,MOBILE,https://www.fasta.co.za/apply,facebook.com,gclid_9fqkzt0y5p,,1190,25,0
6927,1487,FASTA,28,2025-10-16 08:55:35,mobile,https://www.fasta.co.za/,,,fbclid_fx03rdho6z,514,19,0
6928,1506,JustMoney,38,2026-06-15 15:02:31,Mobile,https://debtbusters.co.za/apply,facebook.com,gclid_y9o3sqwnok,,959,12,0
6929,882,FASTA,33,2025-03-26 19:03:32,MOBILE,https://www.fasta.co.za/,justmoney.co.za,,,416,21,0
6930,498,DebtBusters,35,2026-01-24 08:09:18,desktop,https://justmoney.co.za/loans,debtbusters.co.za,gclid_4bmxf9y9bn,,,7,0
6931,747,FASTA,56,2026-03-30 22:54:15,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,,,17,0
6932,,FASTA,43,2025-03-01 18:20:06,Desktop,https://www.fasta.co.za/calculator,,,,856,17,0
6933,1774,FASTA,,2025-03-19 08:05:32,MOBILE,https://www.fasta.co.za/,,gclid_byjvnf4hid,,1386,12,0
6934,114,FASTA,49,2025-12-12 11:08:05,Mobile,https://debtbusters.co.za/apply,debtbusters.co.za,,fbclid_byuf8lhapm,,20,0
6935,1266,FASTA,41,2025-01-13 15:34:50,Desktop,https://debtbusters.co.za/apply,facebook.com,,,864,1,0
6936,326,FASTA,48,2026-04-09 13:03:08,Tablet,https://www.fasta.co.za/calculator,debtbusters.co.za,,,1403,2,0
6937,1416,FASTA,30,2025-10-10 18:02:04,Mobile,https://www.fasta.co.za/calculator,direct,gclid_q9v2lk3f55,,833,1,0
6938,1251,DebtBusters,,2026-04-30 12:49:59,MOBILE,https://www.fasta.co.za/,justmoney.co.za,gclid_t4r3ibuznx,,1768,15,0
6939,1009,DebtBusters,52,2026-04-02 18:12:30,desktop,https://www.fasta.co.za/calculator,justmoney.co.za,,,250,14,0
6940,768,DebtBusters,,2026-01-08 15:38:59,mobile,https://justmoney.co.za/loans,bing.com,gclid_5ivzdtp89x,,45,23,0
6941,1708,FASTA,,2025-12-14 09:18:46,desktop,https://www.fasta.co.za/calculator,direct,,,1641,8,0
6942,697,FASTA,,2025-11-26 11:13:04,desktop,https://debtbusters.co.za/apply,,gclid_aai4st3ubx,,238,10,0
6943,264,JustMoney,43,2025-04-20 08:08:54,MOBILE,https://debtbusters.co.za/apply,direct,,,252,9,0
6944,1484,FASTA,,2025-07-25 10:07:18,Desktop,https://www.fasta.co.za/apply,,gclid_x1bjawnaae,,676,7,0
6945,,FASTA,25,2026-04-09 13:29:18,desktop,https://www.fasta.co.za/apply,,,,1723,3,0
6946,,FASTA,24,2025-02-04 16:24:26,mobile,https://debtbusters.co.za/apply,,gclid_5x707sl6u0,,22,20,0
6947,312,FASTA,59,2025-01-27 12:26:34,Tablet,https://debtbusters.co.za/apply,facebook.com,,fbclid_bwls2aft91,546,25,0
6948,761,FASTA,,2025-01-26 15:21:30,desktop,https://www.fasta.co.za/,direct,,,898,16,0
6949,322,JustMoney,51,2025-10-06 21:03:48,desktop,https://www.fasta.co.za/apply,google.com,,,88,25,0
6950,1244,JustMoney,7,2025-06-28 20:09:30,desktop,https://www.fasta.co.za/,bing.com,,,118,7,0
6951,1450,JustMoney,11,2025-02-01 20:45:05,Desktop,https://www.fasta.co.za/calculator,debtbusters.co.za,gclid_yqhnck2o6f,fbclid_3vhdfhutw9,561,3,0
6952,1421,DebtBusters,4,2025-11-12 13:52:29,mobile,https://justmoney.co.za/loans,facebook.com,gclid_twumtjmm9c,,1113,5,0
6953,774,DebtBusters,12,2026-02-23 21:55:26,Mobile,https://www.fasta.co.za/,facebook.com,,,375,13,0
6954,55,FASTA,16,2025-08-01 18:55:20,Tablet,https://www.fasta.co.za/,debtbusters.co.za,,,720,24,0
6955,1196,FASTA,56,2026-03-14 16:13:30,mobile,https://www.fasta.co.za/apply,justmoney.co.za,,,705,,0
6956,,DebtBusters,42,2026-01-13 12:05:40,desktop,https://www.fasta.co.za/,bing.com,,,1634,3,0
6957,,DebtBusters,27,2026-01-05 16:32:08,desktop,https://www.fasta.co.za/calculator,direct,,,470,25,0
6958,1033,JustMoney,,2026-03-04 20:20:10,Tablet,https://debtbusters.co.za/apply,instagram.com,,,1550,18,0
6959,1681,FASTA,,2026-04-22 20:59:18,Tablet,https://justmoney.co.za/loans,instagram.com,,,647,,0
6960,563,FASTA,,2025-08-10 17:50:03,MOBILE,https://www.fasta.co.za/apply,,,,260,25,0
6961,,FASTA,51,2026-03-19 12:29:48,Tablet,https://www.fasta.co.za/,bing.com,,,,20,0
6962,,FASTA,51,2025-02-12 21:37:08,MOBILE,https://justmoney.co.za/loans,instagram.com,,fbclid_iyxyz72xth,569,17,0
6963,665,FASTA,46,2026-03-05 17:32:17,mobile,https://www.fasta.co.za/apply,,,,248,16,0
6964,825,JustMoney,,2025-07-25 18:48:57,Desktop,https://justmoney.co.za/loans,,,fbclid_22yyfs3yzw,221,24,0
6965,1845,JustMoney,36,2025-12-10 13:41:07,Tablet,https://www.fasta.co.za/,,,,53,21,0
6966,1225,FASTA,58,2026-02-23 20:17:53,MOBILE,https://justmoney.co.za/loans,,,,1798,,0
6967,,DebtBusters,,2026-04-26 13:36:35,MOBILE,https://justmoney.co.za/loans,google.com,,,640,21,0
6968,1105,FASTA,1,2026-02-14 13:55:17,mobile,https://debtbusters.co.za/apply,bing.com,,,235,2,0
6969,1790,FASTA,31,2025-02-15 22:25:17,MOBILE,https://debtbusters.co.za/apply,,gclid_p8msdgujjn,,848,17,0
6970,298,JustMoney,30,2025-08-21 09:00:08,mobile,https://debtbusters.co.za/apply,direct,,fbclid_3flcpspgqw,212,17,0
6971,385,DebtBusters,,2025-01-06 19:06:25,Tablet,https://debtbusters.co.za/apply,instagram.com,,,,24,0
6972,1802,FASTA,48,2025-09-13 21:29:20,Mobile,https://justmoney.co.za/loans,debtbusters.co.za,,,821,19,0
6973,1330,DebtBusters,1,2026-05-06 09:10:57,,https://www.fasta.co.za/,,gclid_1pky90kn3r,,1741,12,0
6974,,JustMoney,38,2025-06-02 11:57:17,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,,892,10,0
6975,,JustMoney,47,2025-04-28 17:11:04,desktop,https://justmoney.co.za/loans,,,,1426,22,0
6976,1371,FASTA,11,2025-05-28 12:02:33,Mobile,https://www.fasta.co.za/calculator,facebook.com,,,622,13,0
6977,,FASTA,,2026-03-29 07:46:48,,https://www.fasta.co.za/calculator,,,,1336,12,0
6978,,FASTA,25,2025-03-05 17:16:14,Mobile,https://www.fasta.co.za/calculator,instagram.com,,,1271,9,0
6979,,JustMoney,,2025-06-04 07:34:02,MOBILE,https://justmoney.co.za/loans,,,,1376,17,0
6980,648,FASTA,,2025-04-17 18:59:41,Desktop,https://justmoney.co.za/loans,,gclid_fy3wnhgucl,,1433,,0
6981,467,FASTA,59,2025-08-25 10:32:33,MOBILE,https://www.fasta.co.za/calculator,,,,439,6,0
6982,255,DebtBusters,23,2025-12-16 17:21:31,desktop,https://www.fasta.co.za/,,gclid_zoxsxf80ur,,121,10,0
6983,1481,FASTA,38,2025-09-05 14:50:23,Desktop,https://www.fasta.co.za/,justmoney.co.za,,,10,22,0
6984,,FASTA,,2026-03-22 22:34:45,mobile,https://www.fasta.co.za/apply,direct,,,1080,17,0
6985,625,FASTA,57,2025-02-17 09:19:14,MOBILE,https://debtbusters.co.za/apply,direct,,,876,17,0
6986,1413,FASTA,51,2025-03-17 10:05:23,desktop,https://www.fasta.co.za/calculator,google.com,,,789,5,0
6987,616,FASTA,,2025-03-31 13:12:18,Tablet,https://debtbusters.co.za/apply,justmoney.co.za,,,953,20,0
6988,,FASTA,59,2026-01-17 12:43:03,Desktop,https://justmoney.co.za/loans,google.com,,,461,,0
6989,,FASTA,14,2026-01-22 19:11:54,mobile,https://www.fasta.co.za/,,,,,11,0
6990,1567,FASTA,39,2026-06-02 18:54:54,Tablet,https://www.fasta.co.za/apply,bing.com,,,748,23,0
6991,1232,FASTA,,2025-06-15 07:41:15,desktop,https://justmoney.co.za/loans,justmoney.co.za,gclid_sjx6ajrtbk,,39,16,0
6992,1715,FASTA,12,2026-05-29 20:59:17,Mobile,https://www.fasta.co.za/calculator,,,,1753,16,0
6993,,FASTA,38,2026-02-26 17:49:50,Tablet,https://justmoney.co.za/loans,google.com,,fbclid_n0ek18yu6k,1103,19,0
6994,135,FASTA,,2025-09-02 19:25:22,MOBILE,https://www.fasta.co.za/apply,email,,,1351,8,0
6995,245,FASTA,33,2026-01-06 14:51:24,desktop,https://www.fasta.co.za/,instagram.com,,,554,22,0
6996,489,FASTA,35,2025-07-04 08:17:26,MOBILE,https://justmoney.co.za/loans,justmoney.co.za,,,625,16,0
6997,1834,FASTA,13,2025-11-04 21:22:50,Tablet,https://www.fasta.co.za/apply,,,,985,8,0
6998,1022,DebtBusters,22,2025-03-31 09:34:46,Desktop,https://www.fasta.co.za/apply,bing.com,gclid_8nk6qwuse8,,,2,0
6999,,JustMoney,8,2026-06-10 09:52:59,Desktop,https://debtbusters.co.za/apply,,,,1034,22,0
7000,601,FASTA,51,2025-12-19 11:35:20,Tablet,https://www.fasta.co.za/apply,bing.com,gclid_smhgkqe8yw,,1015,21,0
7001,1919,DebtBusters,,2026-05-24 19:23:01,MOBILE,https://justmoney.co.za/loans,,,,1735,21,0
7002,954,FASTA,19,2025-03-20 11:13:30,mobile,https://www.fasta.co.za/apply,bing.com,gclid_a78o144wk8,,837,2,0
7003,1022,JustMoney,,2025-11-16 14:12:58,MOBILE,https://justmoney.co.za/loans,email,gclid_v0pp31qu69,,911,10,0
7004,1667,FASTA,7,2025-04-30 11:07:36,Mobile,https://www.fasta.co.za/calculator,email,,,303,6,0
7005,17,FASTA,1,2025-09-11 19:54:31,Tablet,https://www.fasta.co.za/calculator,debtbusters.co.za,,,782,1,1
7006,1495,DebtBusters,,2026-04-04 14:42:49,Desktop,https://www.fasta.co.za/,email,gclid_q6ym1yb7ml,,1320,7,0
7007,1818,JustMoney,23,2025-08-14 22:08:02,Mobile,https://www.fasta.co.za/calculator,,,,486,19,0
7008,602,DebtBusters,20,2025-09-24 13:32:36,Mobile,https://www.fasta.co.za/,debtbusters.co.za,,,63,18,0
7009,1459,DebtBusters,10,2025-03-11 11:52:10,Mobile,https://justmoney.co.za/loans,bing.com,gclid_lsrl2hskhx,,,24,0
7010,,FASTA,53,2026-04-15 12:20:25,desktop,https://debtbusters.co.za/apply,direct,,,896,13,0
7011,,DebtBusters,23,2025-09-28 12:47:03,,https://justmoney.co.za/loans,bing.com,,,1384,2,0
7012,1228,FASTA,,2026-04-05 22:44:51,MOBILE,https://debtbusters.co.za/apply,google.com,gclid_9ib4cm4om6,,469,12,0
7013,,FASTA,3,2025-12-13 13:44:45,mobile,https://www.fasta.co.za/calculator,debtbusters.co.za,gclid_83rqhka5l9,,720,2,0
7014,1397,JustMoney,24,2025-03-19 19:38:42,MOBILE,https://debtbusters.co.za/apply,instagram.com,,,,4,0
7015,,DebtBusters,60,2025-02-05 17:15:45,MOBILE,https://www.fasta.co.za/apply,direct,,fbclid_uspq5xvvnt,1252,15,0
7016,390,FASTA,46,2026-04-25 18:15:42,desktop,https://www.fasta.co.za/,direct,,,,23,0
7017,1293,FASTA,,2025-04-27 13:30:43,Desktop,https://www.fasta.co.za/,justmoney.co.za,,,1463,4,0
7018,1533,DebtBusters,55,2025-06-12 10:15:51,mobile,https://www.fasta.co.za/,instagram.com,,,,5,0
7019,,FASTA,50,2025-04-29 19:38:44,mobile,https://www.fasta.co.za/,,,,,11,0
7020,488,FASTA,12,2026-06-08 15:07:47,Desktop,https://www.fasta.co.za/calculator,,,,1472,13,0
7021,1999,FASTA,27,2025-02-02 16:11:57,Desktop,https://justmoney.co.za/loans,,,,750,4,0
7022,592,FASTA,55,2026-05-27 17:32:18,Mobile,https://www.fasta.co.za/apply,,gclid_55ranfkuet,fbclid_v9ueug0bnz,1097,18,0
7023,203,FASTA,,2025-08-27 14:11:42,mobile,https://debtbusters.co.za/apply,google.com,,,338,8,0
7024,1867,FASTA,,2025-07-13 12:24:01,Mobile,https://www.fasta.co.za/apply,bing.com,gclid_lajumxuknv,,824,5,0
